Distributor Name,Display Category,Product Erp Id,ProductId,SKU Name,CompanyId,Pcs/Box,IsActive,Current Stock In Case,Current Stock In Pcs,CurrentStock_SuperUnit_,Total Current Stock in Pcs,PendingOrderQtyInCase,PendingOrderPcs,Pending Order Super Unit,Total Pending Order _Unit_,InTransitInboundQtyInCase,InTransitInboundQtyInPcs,In Transit Inbound Qty in Super Unit,InTransitInboundTotalPcs,Damaged Qty In Case,Damaged Qty In Pcs,Damaged Qty in Super Unit,Damaged Total Pcs,Expired Qty In Case,Expired Qty In Pcs,Expired Qty in Super Unit,ExpiredTotalPcs,Mfg Date,Exp Date,Days to Expire,Shelf Life %,Price/Pcs,MRP,Total Value,Total Volume,Alternate Category,Product Attribute Text 1,Product Attribute Text 2,Distributor Erp Id
SAWARIYA TRADING 41496,Mexilla Sweet Thai Chilli MRP 5,FI058500180345602D,2035,Mexilla Sweet Thai Chilli 18 GM*3.456 KG,111290,192,Yes,11,156,40.82073434,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/07/25,13/11/25,106,0.883333333,3.337434146,5,7570.1304,136.2365127,Mexilla,Mexilla,Mexilla Sweet Thai Chilli,460307
SAWARIYA TRADING 41496,Takatak Masala MRP 5,FI088300200480001D,1710,Takatak Masala MRP 5|20 GM*4.8 KG,111290,240,Yes,56,96,270.72,13536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,108,0.9,3.597887097,5,46581.4368,974.0199948,Bridges,Takatak,Takatak Masala,460307
SAWARIYA TRADING 41496,Takatak Mango Achari MRP 5,FI088200200480000D,1676,Takatak Mango Achari MRP 5|20 GM*4.8 KG,111290,240,Yes,2,228,14.16,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/06/25,11/10/25,73,0.608333333,3.4413,5,2436.4404,48.728808,Bridges,Takatak,Takatak Mango Achari,460307
SAWARIYA TRADING 41496,Fatafat Bhel MRP 5,FD029000200720000D,1034,Fatafat Bhel MRP 5|20GM*7.2KG,111290,360,Yes,0,204,4.08,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/25,19/10/25,81,0.48502994,3.5049,5,714.9384,14.299992,Mix/Chivra/Chanachur,Fatafat Bhel,Fatafat Bhel,460307
SAWARIYA TRADING 41496,Lite Mixture MRP 5,FD048300200720000D,723,Lite Mixture MRP 5|20GM*7.2KG,111290,360,Yes,25,348,186.96,9348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,09/11/25,102,0.85,3.50472439,5,32761.0008,655.243272,Lite Namkeen,Lite Mixture,Lite Mixture,460307
SAWARIYA TRADING 41496,Bhavnagri Gathiya MRP 5,FD016600220792001D,554,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,111290,360,Yes,18,348,150.1979762,6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/07/25,13/12/25,136,0.906666667,3.504614286,5,23929.4088,526.3859732,Besan Namkeen,Bhavnagri Gathiya,Bhavnagri Gathiya,460307
SAWARIYA TRADING 41496,Chips Siracha MRP 5,FI564400130312001D,2283,Chips Siracha MRP 5|13 GM*3.12 KG,111290,240,Yes,3,172,11.59646386,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/05/25,21/09/25,53,0.424,3.628,5,3236.176,42.07197088,Potato Wafers,Chips,Chips Siracha,460307
SAWARIYA TRADING 41496,Chips Tomato MRP 5,FI002800130312001D,2207,Chips Tomato MRP 5|13 GM*3.12 KG,111290,240,Yes,4,220,15.34061362,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/06/25,07/10/25,69,0.579831933,3.628,5,4281.04,55.65574623,Potato Wafers,Chips,Chips Tomato,460307
SAWARIYA TRADING 41496,Chips Masala MRP 5,FI002000130312001D,2102,Chips Masala MRP 5|13 GM*3.12 KG,111290,240,Yes,2,120,7.800312012,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/06/25,28/10/25,90,0.656934307,3.628,5,2176.8,28.29953198,Potato Wafers,Chips,Chips Masala,460307
SAWARIYA TRADING 41496,Chips Cream N Onion MRP 5,FI001800130312001D,2062,Chips Cream N Onion MRP 5|13 GM*3.12 KG,111290,240,Yes,3,106,10.73842954,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,113,0.941666667,3.628,5,2996.728,38.95902236,Potato Wafers,Chips,Chips Cream N Onion,460307
SAWARIYA TRADING 41496,Chips Salted MRP 5,FI002400130312000D,2153,Chips Salted MRP 5|13 GM*3.12 KG,111290,240,Yes,27,24,84.55538222,6504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,18/11/25,111,0.925,3.628,5,23596.512,306.7669267,Potato Wafers,Chips,Chips Salted,460307
SAWARIYA TRADING 41496,Chips Pudina Treat MRP 5,FI002200130312000D,2134,Chips Pudina Treat MRP 5|13 GM*3.12 KG,111290,240,Yes,6,228,21.68486739,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,16/10/25,78,0.65,3.628,5,6051.504,78.67269891,Potato Wafers,Chips,Chips Pudina Treat,460307
SAWARIYA TRADING 41496,Whoopies Cheezi Ball MRP 5,FI091200180324001D,1935,Whoopies Cheezi Ball MRP5|18 GM*3.24 KG,111290,180,Yes,9,108,31.10151188,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/07/25,03/11/25,96,0.8,3.628,5,6269.184,112.8362851,Extruded,Whoopies,Whoopies Cheezi Ball,460307
SAWARIYA TRADING 41496,Panga Teekha Achari MRP 5,FI350600160307201D,1646,Panga Teekha Achari MRP 5|16 GM*3.072 KG,111290,192,Yes,8,48,25.344,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/25,02/09/25,34,0.283333333,3.628,5,5746.752,91.948032,Bridges,Panga,Panga Teekha Achari,460307
SAWARIYA TRADING 41496,Panga Tangy Tomato MRP 5,FI063400160307201D,1628,Panga Tangy Tomato MRP 5|16 GM*3.072 KG,111290,192,Yes,3,100,10.816,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/05/25,17/09/25,49,0.408333333,3.628,5,2452.528,39.240448,Bridges,Panga,Panga Tangy Tomato,460307
SAWARIYA TRADING 41496,Snaclite Fries MRP 5,FI227500130249600D,1418,Snaclite Fries MRP 5|13 GM*2.496 KG,111290,192,Yes,3,98,8.762350494,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/07/25,12/11/25,105,0.875,3.628,5,2445.272,31.78980759,Extruded,Snac Lite,Snac Lite Fries,460307
SAWARIYA TRADING 41496,Whoopies Cheezi Puff XXXL MRP 5,FI587500140268800D,3004,Cheese Puff XXXL 14 Gm*2.688 Kg,111290,192,Yes,7,60,19.65560689,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/05/25,24/09/25,56,0.466666667,3.628,5,5093.712,71.31054179,Extruded,Whoopies,Whoopies Cheezi Puff,460307
SAWARIYA TRADING 41496,Snaclite Potato Cracker MRP 5,FI011200100192000D,623,Snaclite Potato Cracker 10 GM*1.92 KG,111290,192,Yes,1,156,3.48,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/05/25,17/10/25,79,0.526666667,3.628,5,1262.544,12.62544,Extruded,Snac Lite,Snaclite Potato Cracker,460307
SAWARIYA TRADING 41496,Bhujia MRP 5,FD092200170856800D,577,Bhujia MRP 5|17GM*8.568KG,111290,504,Yes,35,119,301.9211153,17759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,108,0.9,3.5046,5,62238.1914,1058.112741,Bhujia Sev,Bhujia Sev,Bhujia,460307
SAWARIYA TRADING 41496,Aloo Bhujia Plain MRP 5,FD092100201008000D,459,Aloo Bhujia MRP 5|20 GM*10.08 KG,111290,504,Yes,55,503,564.46,28223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/07/25,23/12/25,146,0.973333333,3.5046,5,98910.3258,1978.206516,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,460307
SAWARIYA TRADING 41496,All In One MRP 5,FD012600180907200D,970,All In One MRP 5|18 GM*9.072 KG,111290,504,Yes,4,360,42.76457883,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/07/25,02/12/25,125,0.833333333,3.504817143,5,8326.9296,149.882029,Mix/Chivra/Chanachur,All In One,All In One,460307
SAWARIYA TRADING 41496,Navratan Mix MRP 5,FD061700201008000D,1176,Navratan Mix MRP 5|20 GM*10.08 KG,111290,504,Yes,23,252,236.88,11844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/07/25,17/12/25,140,0.933333333,3.504782946,5,41508.4824,830.2129842,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,460307
SAWARIYA TRADING 41496,Khatta Meetha MRP 5,FD045900201008000D,1066,Khatta Meetha MRP 5|20 GM*10.08 KG,111290,504,Yes,21,228,216.24,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/25,14/12/25,137,0.913333333,3.504780488,5,37891.7352,757.8737327,Mix/Chivra/Chanachur,Khatta Meetha,Khatta Meetha,460307
SAWARIYA TRADING 41496,Gup Shup Peanut MRP 5,FE039200180907200D,1388,Gup Shup Peanut MRP 5|18 GM*9.072 KG,111290,504,Yes,6,228,58.53131749,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,17/11/25,110,0.924369748,3.5047875,5,11396.9592,205.1398299,Peanuts,Gup Shup,Gup Shup Peanut,460307
SAWARIYA TRADING 41496,Nut Cracker MRP 5,FE061900180907200D,1419,Nut Cracker MRP 5|18 GM*9.072 KG,111290,504,Yes,20,408,188.7688985,10488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,08/11/25,101,0.848739496,3.504786047,5,36756.2448,661.5946014,Peanuts,Nut Cracker,Nut Cracker,460307
SAWARIYA TRADING 41496,Peanut Salted MRP 5,FE081200160806400D,1510,Salted Peanut MRP 5|16 GM*8.064 KG,111290,504,Yes,36,324,295.488,18468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,08/11/25,101,0.848739496,3.504778641,5,64722.9528,1035.620031,Peanuts,Salted Peanut,Salted Peanut,460307
SAWARIYA TRADING 41496,Chana Dal MRP 5,FD020000201008000D,793,Chana Dal MRP 5|20 GM*10.08 KG,111290,504,Yes,5,192,54.24,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/11/25,112,0.933333333,3.504828571,5,9504.4752,190.1019017,Namkeen Dal,Chana Dal,Chana Dal,460307
SAWARIYA TRADING 41496,Moong Dal MRP 5,FD060300170856800D,829,Moong Dal MRP 5|17GM*8.568KG,111290,504,Yes,32,36,274.8044883,16164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/07/25,10/11/25,103,0.858333333,3.50484186,5,56648.3544,963.1462739,Namkeen Dal,Moong Dal,Moong Dal,460307
SAWARIYA TRADING 41496,Nimbu Masala MRP 5,FD061800201008000D,893,Nimbu Masala MRP 5|20 GM*10.08 KG,111290,504,Yes,4,420,48.72,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,09/12/25,132,0.88,3.504832,5,8537.2056,170.755415,Sev Namkeen,Nimbu Masala,Nimbu Masala,460307
SAWARIYA TRADING 41496,Heeng Jeera Matar MRP 5,FE040000201008000D,1362,Heeng Jeera Matar MRP 5|20 GM*10.08 KG,111290,504,Yes,5,156,53.52,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/07/25,05/11/25,98,0.816666667,3.504783784,5,9378.3096,187.5760281,Matar,Matar,Heeng Jeera Matar,460307
SAWARIYA TRADING 41496,Takatak Masala MRP 20,FI122500900720000D,1511,Takatak Chatpata Masala 90 GM * 7.2 KG,111290,80,Yes,11,8,79.9279928,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/07/25,13/11/25,106,0.883333333,12.517,20,11115.096,1000.458686,Bridges,Takatak,Takatak Chatpata Masala,460307
SAWARIYA TRADING 41496,Mexilla Sweet Thai Chilli MRP 20,FI058500750450001D,1381,Mexilla Sweet Thai Chilli 75 GM*4.5 KG,111290,60,Yes,4,0,18.00450113,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/06/25,22/10/25,84,0.682926829,12.517,20,3004.08,225.3623406,Mexilla,Mexilla,Mexilla Sweet Thai Chilli,460307
SAWARIYA TRADING 41496,Whoopies Cheezi Ball MRP 20,FI091200700378000D,635,Whoopies Cheezi Ball 70 GM*3.78 KG,111290,54,Yes,3,48,14.69559132,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/07/25,11/11/25,104,0.866666667,12.517,20,2628.57,183.9447166,Extruded,Whoopies,Whoopies Cheezi Ball,460307
SAWARIYA TRADING 41496,Snaclite Fries MRP 20,FI227500520280800D,1906,Snac Lite Fries MRP 20|52GM*2.808KG,111290,54,Yes,16,0,44.92979719,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,09/11/25,102,0.85,12.517,20,10814.688,562.3862715,Extruded,Snac Lite,Snac Lite Fries,460307
SAWARIYA TRADING 41496,Snaclite Soya Katori MRP 20,FI220800800576000D,528,Snaclite Soya Katori 80 GM*5.76 KG,111290,72,Yes,5,12,29.76,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/07/25,10/11/25,103,0.858333333,12.517,20,4656.324,372.50592,Extruded,Snac Lite,Snac Lite Soya Katori,460307
SAWARIYA TRADING 41496,Snaclite Fun Wheel MRP 20,FI369200800432000D,1921,Snaclite Fun Wheel MRP 20|80 GM*4.32 KG,111290,54,Yes,3,0,12.96,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/07/25,08/11/25,101,0.841666667,12.517,20,2027.754,162.22032,Extruded,Snac Lite,Snac Lite Fun Wheel,460307
SAWARIYA TRADING 41496,Snaclite Finger MRP 20,FI369100800336000D,515,Snaclite Finger MRP 20|80 GM*3.36 KG,111290,42,Yes,6,30,22.56,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,108,0.9,12.517,20,3529.794,282.38352,Extruded,Snac Lite,Snac Lite Finger,460307
SAWARIYA TRADING 41496,Chips Aloo Masala MRP 20,FI001600600540000D,2043,Chips Aloo Masala MRP 20|60 GM*5.4 KG,111290,90,Yes,1,0,5.398920216,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/06/25,28/10/25,90,0.75,12.517,20,1126.53,67.57828434,Potato Wafers,Chips,Chips Aloo Masala,460307
SAWARIYA TRADING 41496,Chips Pudina Treat MRP 20,FI002200550396000D,2138,Chips Pudina Treat MRP 20|55 GM*3.96 KG,111290,72,Yes,12,6,47.85478548,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/07/25,10/11/25,103,0.865546218,12.517,20,10889.79,598.9983498,Potato Wafers,Chips,Chips Pudina Treat,460307
SAWARIYA TRADING 41496,Chips Masala MRP 20,FI002000550396001D,2123,Chips Masala MRP 20|55 GM*3.96 KG,111290,72,Yes,6,58,26.95269527,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,20/11/25,113,0.949579832,12.517,20,6133.33,337.3668867,Potato Wafers,Chips,Chips Masala,460307
SAWARIYA TRADING 41496,Chips Tomato MRP 20,FI002800550396000D,2223,Chips Tomato MRP 20|55 GM*3.96 KG,111290,72,Yes,2,28,9.460946095,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/07/25,12/11/25,105,0.875,12.517,20,2152.924,118.4226623,Potato Wafers,Chips,Chips Tomato,460307
SAWARIYA TRADING 41496,Chips Cream N Onion MRP 20,FI001800550396001D,2074,Chips Cream N Onion MRP 20|55 GM*3.96 KG,111290,72,Yes,5,8,20.2420242,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,09/11/25,102,0.85,12.517,20,4606.256,253.3694169,Potato Wafers,Chips,Chips Cream N Onion,460307
SAWARIYA TRADING 41496,Chips Salted MRP 20,FI002400550396000D,2162,Chips Salted MRP 20|55 GM*3.96 KG,111290,72,Yes,23,0,91.08910891,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,18/11/25,111,0.932773109,12.51699333,20,20728.152,1140.161769,Potato Wafers,Chips,Chips Salted,460307
SAWARIYA TRADING 41496,Classic Lassi Ambarsariya 200 Ml,FB013402000600000D,186,Ambarsariya Â Classic Lassi 200 ML*6 KG,111290,30,Yes,1,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/05/25,08/05/26,282,0.77260274,16.18885,20,485.661,97.1331,Lassi - TP,Ambarsariya Â Classic Lassi,Ambarsariya Â Classic Lassi,460307
SAWARIYA TRADING 41496,Nimbu Masala MRP 20,FD061800650650000D,895,Nimbu Masala MRP 20|65 GM*6.5 KG,111290,100,Yes,0,39,2.53411306,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/05/25,09/09/25,41,0.341666667,13.6319,20,531.6441,34.54477583,Sev Namkeen,Nimbu Masala,Nimbu Masala,460307
SAWARIYA TRADING 41496,Nut Cracker MRP 20,FE061900800800000D,1424,Nut Cracker MRP 20|80 GM*8 KG,111290,100,Yes,2,18,17.44,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/05/25,17/09/25,49,0.371212121,13.63198,20,2971.7712,237.7417312,Peanuts,Nut Cracker,Nut Cracker,460307
SAWARIYA TRADING 41496,Aloo Bhujia Plain MRP 20,FD092100750750000D,472,Aloo Bhujia Plain MRP 20|75GM*7.5KG,111290,100,Yes,2,19,16.42910728,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/04/25,04/10/25,66,0.368715084,13.63196667,20,2985.3861,223.9610428,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,460307
SAWARIYA TRADING 41496,Chana Cracker H.J. MRP 20,FE019600700700000D,1302,Chana Cracker H.J. MRP 20|70 GM*7KG,111290,100,Yes,1,48,10.35689293,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/05/25,10/10/25,72,0.470588235,14.5409,20,2152.0236,150.5985444,Chana,Chana Cracker,Chana Cracker Heeng Jeera,460307
SAWARIYA TRADING 41496,Peanut Salted MRP 20,FE081200720720000D,1533,Salted Peanut MRP 20|72 GM*7.2 KG,111290,100,Yes,1,18,8.495320374,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/05/25,16/09/25,48,0.384,13.63197143,20,1608.5712,115.8079646,Peanuts,Salted Peanut,Salted Peanut,460307
SAWARIYA TRADING 41496,Punjabi Tadka MRP 20,FD075200750750000D,197,Punjabi Tadka 75GM*7.5KG,111290,100,Yes,0,9,0.675168792,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/05/25,24/09/25,56,0.417910448,13.63195,20,122.6871,9.203867217,Punjabi Tadka,Punjabi Tadka,Punjabi Tadka,460307
SAWARIYA TRADING 41496,All In One MRP 20,FD012600700700000D,981,All In One MRP 20|70 GM*7 KG,111290,100,Yes,0,39,2.729181246,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/25,02/10/25,64,0.426666667,13.63195,20,531.6441,37.20406228,Mix/Chivra/Chanachur,All In One,All In One,460307
SAWARIYA TRADING 41496,Rajasthani Masala Chaas 200 Ml,FB075602000600000D,188,Rajasthani Masala Chaas 200 ML*6 KG,111290,30,Yes,21,20,130,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/05/25,14/05/26,288,0.789041096,12.1415,15,7891.975,1578.395,Butter Milk - TP,Rajasthani Masala Chaas,Rajasthani Masala Chaas,460307
SAWARIYA TRADING 41496,Takatak Bhoot Chilli-20-Mrp,FI572501000800000D,1460,Takatak Bhoot Chilli 100GM*8KG,111290,80,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/01/25,12/09/25,44,0.183333333,12.5135,20,0,0,Bridges,Takatak,Takatak Bhoot Chilli,460307
SAWARIYA TRADING 41496,Mexilla Jalapeno 75 Gm,FI058200750450001D,1369,Mexilla Jalapeno 75GM*4.5 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/11/24,24/03/25,-128,-1.024,12.517,20,0,0,Mexilla,Mexilla,Mexilla JALAPENO,460307
SAWARIYA TRADING 41496,Mexilla Nacho Cheese MRP 20,FI058400750450001D,1378,Mexilla Nacho Cheese MRP 20|75 GM*4.5 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/02/25,19/10/25,81,0.3375,12.517,20,0,0,Mexilla,Mexilla,Mexilla Nacho Cheese,460307
SAWARIYA TRADING 41496,Navratan Mix MRP 20,FD061700800800000D,1180,Navratan Mix MRP 20|80GM*8KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/11/24,24/03/25,-128,-1.066666667,13.632,20,0,0,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,460307
SAWARIYA TRADING 41496,Panga Tangy Tomato MRP 20,FI063400820492000D,1632,Panga Tangy Tomato MRP 20|82GM*4.92KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/12/24,17/07/25,-13,-0.061904762,12.76,20,0,0,Bridges,Panga,Panga Tangy Tomato,460307
SAWARIYA TRADING 41496,Popcorn salted MRP 20,FI564600380228000D,1849,Popcorn Salted MRP 20|38GM*2.28KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/01/25,06/09/25,38,0.158995816,12.517,20,0,0,Extruded,Popcorn,Pop Corn-Salted,460307
SAWARIYA TRADING 41496,Puffcorn (Cheese) MRP 20,FI009000600360000D,653,Puff Corn (Cheese) 60 GM*3.6 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/08/24,06/12/24,-236,-1.983193277,12.517,20,0,0,Extruded,Whoopies,Puff Corn (Cheese),460307
SAWARIYA TRADING 41496,Aloo Bhujia Plain MRP 20,FD092100800800000D,475,Aloo Bhujia Plain MRP 20|80 GM*8 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/24,09/07/25,-21,-0.1,13.632,20,0,0,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,460307
SAWARIYA TRADING 41496,Snaclite Fries MRP 20,FI227500550297000D,1905,Snaclite Fries MRP 20|55 GM*2.97 KG,111290,54,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/01/25,26/09/25,58,0.241666667,12.517,20,0,0,Extruded,Snac Lite,Snac Lite Fries,460307
SAWARIYA TRADING 41496,Panga Teekha Achari MRP 10,FI350600820492000D,1650,Panga Teekha Achari MRP 20|82GM*4.92KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/12/24,11/07/25,-19,-0.09047619,12.76,20,0,0,Bridges,Panga,Panga Teekha Achari,460307
SAWARIYA TRADING 41496,Mexilla Mexican Tomato MRP 20,FI058300750450001D,1374,Mexilla Mexican Tomato 75GM*4.5 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/06/25,20/10/25,82,0.683333333,12.517,20,0,0,Mexilla,Mexilla,Mexilla Mexican Tomato,460307
